lane_id,planning_lane_id,video_lane_id,brand_id,base_brand_id,teacher_id,title_count,companion_title_count,topic_count,persona_count,practice_status,manga_status,video_style_status,cover_art_status,shorts_status,video_long_status,video_1h_status,video_3h_status,video_5h_status,audiobook_video_status,blockers
en_US,english_global,en,healing_ground_press_en_us,healing_ground_press,sai_ma,36,0,4,1,not_needed,no_series_plan,style_missing_for_brand,cover_art_missing_for_brand,supported,supported,supported,supported,not_in_current_catalog,lane_supported,"['brand_not_mapped_in_brand_cover_art_specs', 'brand_not_mapped_in_brand_series_plans', 'brand_not_mapped_in_brand_video_styles']"
en_US,english_global,en,inner_light_press_en_us,inner_light_press,ahjan,54,32,6,1,template_ready_cli_missing,no_series_plan,style_missing_for_brand,cover_art_missing_for_brand,supported,supported,supported,supported,not_in_current_catalog,lane_supported,"['brand_not_mapped_in_brand_cover_art_specs', 'brand_not_mapped_in_brand_series_plans', 'brand_not_mapped_in_brand_video_styles', 'practice_cli_missing_scripts_pearl_practice']"
en_US,english_global,en,iron_will_en_us,iron_will,master_wu,36,16,4,1,template_ready_cli_missing,no_series_plan,style_missing_for_brand,cover_art_missing_for_brand,supported,supported,supported,supported,not_in_current_catalog,lane_supported,"['brand_not_mapped_in_brand_cover_art_specs', 'brand_not_mapped_in_brand_series_plans', 'brand_not_mapped_in_brand_video_styles', 'practice_cli_missing_scripts_pearl_practice']"
en_US,english_global,en,legacy_builder_en_us,legacy_builder,raymond_kade,27,8,3,1,template_ready_cli_missing,plan_ready_light,style_ready,cover_art_ready,supported,supported,supported,supported,not_in_current_catalog,lane_supported,['practice_cli_missing_scripts_pearl_practice']
en_US,english_global,en,night_reset_en_us,night_reset,lena_ashford,27,16,3,1,template_ready_cli_missing,plan_ready_light,style_ready,cover_art_ready,supported,supported,supported,supported,not_in_current_catalog,lane_supported,['practice_cli_missing_scripts_pearl_practice']
en_US,english_global,en,optimizer_en_us,optimizer,marcus_thorne,27,16,3,1,template_ready_cli_missing,plan_ready_light,style_ready,cover_art_ready,supported,supported,supported,supported,not_in_current_catalog,lane_supported,['practice_cli_missing_scripts_pearl_practice']
en_US,english_global,en,relationship_clarity_en_us,relationship_clarity,camille_fontaine,27,0,3,1,not_needed,plan_ready_light,style_ready,cover_art_ready,supported,supported,supported,supported,not_in_current_catalog,lane_supported,[]
en_US,english_global,en,resilient_parent_en_us,resilient_parent,maren_cole,27,8,3,1,template_ready_cli_missing,plan_ready_light,style_ready,cover_art_ready,supported,supported,supported,supported,not_in_current_catalog,lane_supported,['practice_cli_missing_scripts_pearl_practice']
en_US,english_global,en,soul_repair_en_us,soul_repair,master_sha,45,16,5,1,template_ready_cli_missing,no_series_plan,style_missing_for_brand,cover_art_missing_for_brand,supported,supported,supported,supported,not_in_current_catalog,lane_supported,"['brand_not_mapped_in_brand_cover_art_specs', 'brand_not_mapped_in_brand_series_plans', 'brand_not_mapped_in_brand_video_styles', 'practice_cli_missing_scripts_pearl_practice']"
en_US,english_global,en,stabilizer_en_us,stabilizer,nadia_solano,27,24,3,1,template_ready_cli_missing,plan_ready_light,style_ready,cover_art_ready,supported,supported,supported,supported,not_in_current_catalog,lane_supported,['practice_cli_missing_scripts_pearl_practice']
en_US,english_global,en,still_forest_en_us,still_forest,joshin,36,16,4,1,template_ready_cli_missing,no_series_plan,style_missing_for_brand,cover_art_missing_for_brand,supported,supported,supported,supported,not_in_current_catalog,lane_supported,"['brand_not_mapped_in_brand_cover_art_specs', 'brand_not_mapped_in_brand_series_plans', 'brand_not_mapped_in_brand_video_styles', 'practice_cli_missing_scripts_pearl_practice']"
en_US,english_global,en,truth_compass_en_us,truth_compass,maat,36,16,4,1,template_ready_cli_missing,no_series_plan,style_missing_for_brand,cover_art_missing_for_brand,supported,supported,supported,supported,not_in_current_catalog,lane_supported,"['brand_not_mapped_in_brand_cover_art_specs', 'brand_not_mapped_in_brand_series_plans', 'brand_not_mapped_in_brand_video_styles', 'practice_cli_missing_scripts_pearl_practice']"
en_US,english_global,en,vitality_path_en_us,vitality_path,master_feung,36,24,4,1,template_ready_cli_missing,no_series_plan,style_missing_for_brand,cover_art_missing_for_brand,supported,supported,supported,supported,not_in_current_catalog,lane_supported,"['brand_not_mapped_in_brand_cover_art_specs', 'brand_not_mapped_in_brand_series_plans', 'brand_not_mapped_in_brand_video_styles', 'practice_cli_missing_scripts_pearl_practice']"
en_US,english_global,en,zen_clarity_en_us,zen_clarity,junko,45,24,5,1,template_ready_cli_missing,no_series_plan,style_missing_for_brand,cover_art_missing_for_brand,supported,supported,supported,supported,not_in_current_catalog,lane_supported,"['brand_not_mapped_in_brand_cover_art_specs', 'brand_not_mapped_in_brand_series_plans', 'brand_not_mapped_in_brand_video_styles', 'practice_cli_missing_scripts_pearl_practice']"
es_ES,spain,eu_west,adhd_forge_es_es,adhd_forge,kai_brennan,24,10,4,1,template_ready_cli_missing,plan_ready_light,style_ready,cover_art_ready,supported,supported,supported,supported,not_in_current_catalog,lane_supported,['practice_cli_missing_scripts_pearl_practice']
es_ES,spain,eu_west,awakening_press_es_es,awakening_press,adi_da,30,5,5,1,template_ready_cli_missing,no_series_plan,style_missing_for_brand,cover_art_missing_for_brand,supported,supported,supported,supported,not_in_current_catalog,lane_supported,"['brand_not_mapped_in_brand_cover_art_specs', 'brand_not_mapped_in_brand_series_plans', 'brand_not_mapped_in_brand_video_styles', 'practice_cli_missing_scripts_pearl_practice']"
es_ES,spain,eu_west,body_wisdom_es_es,body_wisdom,pamela_fellows,24,20,4,1,template_ready_cli_missing,no_series_plan,style_missing_for_brand,cover_art_missing_for_brand,supported,supported,supported,supported,not_in_current_catalog,lane_supported,"['brand_not_mapped_in_brand_cover_art_specs', 'brand_not_mapped_in_brand_series_plans', 'brand_not_mapped_in_brand_video_styles', 'practice_cli_missing_scripts_pearl_practice']"
es_ES,spain,eu_west,career_lift_es_es,career_lift,daniel_reeves,18,5,3,1,template_ready_cli_missing,plan_ready_light,style_ready,cover_art_ready,supported,supported,supported,supported,not_in_current_catalog,lane_supported,['practice_cli_missing_scripts_pearl_practice']
es_ES,spain,eu_west,confidence_core_es_es,confidence_core,priya_sharma,18,15,3,1,template_ready_cli_missing,plan_ready_light,style_ready,cover_art_ready,supported,supported,supported,supported,not_in_current_catalog,lane_supported,['practice_cli_missing_scripts_pearl_practice']
es_ES,spain,eu_west,cosmic_edge_es_es,cosmic_edge,ra,24,10,4,1,template_ready_cli_missing,no_series_plan,style_missing_for_brand,cover_art_missing_for_brand,supported,supported,supported,supported,not_in_current_catalog,lane_supported,"['brand_not_mapped_in_brand_cover_art_specs', 'brand_not_mapped_in_brand_series_plans', 'brand_not_mapped_in_brand_video_styles', 'practice_cli_missing_scripts_pearl_practice']"
es_ES,spain,eu_west,creative_unfold_es_es,creative_unfold,iris_delacroix,18,5,3,1,template_ready_cli_missing,plan_ready_light,style_ready,cover_art_ready,supported,supported,supported,supported,not_in_current_catalog,lane_supported,['practice_cli_missing_scripts_pearl_practice']
es_ES,spain,eu_west,executive_calm_es_es,executive_calm,victor_hale,18,15,3,1,template_ready_cli_missing,plan_ready_light,style_ready,cover_art_ready,supported,supported,supported,supported,not_in_current_catalog,lane_supported,['practice_cli_missing_scripts_pearl_practice']
es_ES,spain,eu_west,gen_spark_es_es,gen_spark,miki,24,15,4,1,template_ready_cli_missing,no_series_plan,style_missing_for_brand,cover_art_missing_for_brand,supported,supported,supported,supported,not_in_current_catalog,lane_supported,"['brand_not_mapped_in_brand_cover_art_specs', 'brand_not_mapped_in_brand_series_plans', 'brand_not_mapped_in_brand_video_styles', 'practice_cli_missing_scripts_pearl_practice']"
es_ES,spain,eu_west,gentle_wave_es_es,gentle_wave,omote,30,15,5,1,template_ready_cli_missing,no_series_plan,style_missing_for_brand,cover_art_missing_for_brand,supported,supported,supported,supported,not_in_current_catalog,lane_supported,"['brand_not_mapped_in_brand_cover_art_specs', 'brand_not_mapped_in_brand_series_plans', 'brand_not_mapped_in_brand_video_styles', 'practice_cli_missing_scripts_pearl_practice']"
es_ES,spain,eu_west,healing_ground_press_es_es,healing_ground_press,sai_ma,24,0,4,1,not_needed,no_series_plan,style_missing_for_brand,cover_art_missing_for_brand,supported,supported,supported,supported,not_in_current_catalog,lane_supported,"['brand_not_mapped_in_brand_cover_art_specs', 'brand_not_mapped_in_brand_series_plans', 'brand_not_mapped_in_brand_video_styles']"
es_ES,spain,eu_west,inner_light_press_es_es,inner_light_press,ahjan,36,20,6,1,template_ready_cli_missing,no_series_plan,style_missing_for_brand,cover_art_missing_for_brand,supported,supported,supported,supported,not_in_current_catalog,lane_supported,"['brand_not_mapped_in_brand_cover_art_specs', 'brand_not_mapped_in_brand_series_plans', 'brand_not_mapped_in_brand_video_styles', 'practice_cli_missing_scripts_pearl_practice']"
es_ES,spain,eu_west,iron_will_es_es,iron_will,master_wu,24,10,4,1,template_ready_cli_missing,no_series_plan,style_missing_for_brand,cover_art_missing_for_brand,supported,supported,supported,supported,not_in_current_catalog,lane_supported,"['brand_not_mapped_in_brand_cover_art_specs', 'brand_not_mapped_in_brand_series_plans', 'brand_not_mapped_in_brand_video_styles', 'practice_cli_missing_scripts_pearl_practice']"
es_ES,spain,eu_west,legacy_builder_es_es,legacy_builder,raymond_kade,18,5,3,1,template_ready_cli_missing,plan_ready_light,style_ready,cover_art_ready,supported,supported,supported,supported,not_in_current_catalog,lane_supported,['practice_cli_missing_scripts_pearl_practice']
es_ES,spain,eu_west,night_reset_es_es,night_reset,lena_ashford,18,10,3,1,template_ready_cli_missing,plan_ready_light,style_ready,cover_art_ready,supported,supported,supported,supported,not_in_current_catalog,lane_supported,['practice_cli_missing_scripts_pearl_practice']
