brand_id	tier	demographic	series_index	series_topic	book_index	status	epub_path	locale
high_performer_workplace	core	seinen	5	burnout	1	planned		en_US
high_performer_workplace	core	seinen	5	burnout	2	planned		en_US
high_performer_workplace	core	seinen	5	burnout	3	planned		en_US
high_performer_workplace	core	seinen	5	burnout	4	planned		en_US
high_performer_workplace	core	seinen	5	burnout	5	planned		en_US
hormone_reset_healing	niche	josei	1	somatic_healing	1	planned		en_US
hormone_reset_healing	niche	josei	1	somatic_healing	2	planned		en_US
hormone_reset_healing	niche	josei	1	somatic_healing	3	planned		en_US
hormone_reset_healing	niche	josei	1	somatic_healing	4	planned		en_US
hormone_reset_healing	niche	josei	1	somatic_healing	5	planned		en_US
hormone_reset_healing	niche	josei	2	self_worth	1	planned		en_US
hormone_reset_healing	niche	josei	2	self_worth	2	planned		en_US
hormone_reset_healing	niche	josei	2	self_worth	3	planned		en_US
hormone_reset_healing	niche	josei	2	self_worth	4	planned		en_US
hormone_reset_healing	niche	josei	2	self_worth	5	planned		en_US
hormone_reset_healing	niche	josei	3	anxiety	1	planned		en_US
hormone_reset_healing	niche	josei	3	anxiety	2	planned		en_US
hormone_reset_healing	niche	josei	3	anxiety	3	planned		en_US
hormone_reset_healing	niche	josei	3	anxiety	4	planned		en_US
hormone_reset_healing	niche	josei	3	anxiety	5	planned		en_US
hormone_reset_healing	niche	josei	4	somatic_healing	1	planned		en_US
hormone_reset_healing	niche	josei	4	somatic_healing	2	planned		en_US
hormone_reset_healing	niche	josei	4	somatic_healing	3	planned		en_US
hormone_reset_healing	niche	josei	4	somatic_healing	4	planned		en_US
hormone_reset_healing	niche	josei	4	somatic_healing	5	planned		en_US
hormone_reset_healing	niche	josei	5	somatic_healing	1	planned		en_US
hormone_reset_healing	niche	josei	5	somatic_healing	2	planned		en_US
hormone_reset_healing	niche	josei	5	somatic_healing	3	planned		en_US
hormone_reset_healing	niche	josei	5	somatic_healing	4	planned		en_US
hormone_reset_healing	niche	josei	5	somatic_healing	5	planned		en_US
legacy_builder_memoir	niche	seinen	1	self_worth	1	planned		en_US
legacy_builder_memoir	niche	seinen	1	self_worth	2	planned		en_US
legacy_builder_memoir	niche	seinen	1	self_worth	3	planned		en_US
legacy_builder_memoir	niche	seinen	1	self_worth	4	planned		en_US
legacy_builder_memoir	niche	seinen	1	self_worth	5	planned		en_US
legacy_builder_memoir	niche	seinen	2	grief	1	planned		en_US
legacy_builder_memoir	niche	seinen	2	grief	2	planned		en_US
legacy_builder_memoir	niche	seinen	2	grief	3	planned		en_US
legacy_builder_memoir	niche	seinen	2	grief	4	planned		en_US
legacy_builder_memoir	niche	seinen	2	grief	5	planned		en_US
legacy_builder_memoir	niche	seinen	3	financial_anxiety	1	planned		en_US
legacy_builder_memoir	niche	seinen	3	financial_anxiety	2	planned		en_US
legacy_builder_memoir	niche	seinen	3	financial_anxiety	3	planned		en_US
legacy_builder_memoir	niche	seinen	3	financial_anxiety	4	planned		en_US
legacy_builder_memoir	niche	seinen	3	financial_anxiety	5	planned		en_US
legacy_builder_memoir	niche	seinen	4	shame	1	planned		en_US
legacy_builder_memoir	niche	seinen	4	shame	2	planned		en_US
legacy_builder_memoir	niche	seinen	4	shame	3	planned		en_US
legacy_builder_memoir	niche	seinen	4	shame	4	planned		en_US
legacy_builder_memoir	niche	seinen	4	shame	5	planned		en_US
legacy_builder_memoir	niche	seinen	5	self_worth	1	planned		en_US
legacy_builder_memoir	niche	seinen	5	self_worth	2	planned		en_US
legacy_builder_memoir	niche	seinen	5	self_worth	3	planned		en_US
legacy_builder_memoir	niche	seinen	5	self_worth	4	planned		en_US
legacy_builder_memoir	niche	seinen	5	self_worth	5	planned		en_US
longevity_lab_healing	niche	seinen	1	somatic_healing	1	planned		en_US
longevity_lab_healing	niche	seinen	1	somatic_healing	2	planned		en_US
longevity_lab_healing	niche	seinen	1	somatic_healing	3	planned		en_US
longevity_lab_healing	niche	seinen	1	somatic_healing	4	planned		en_US
longevity_lab_healing	niche	seinen	1	somatic_healing	5	planned		en_US
longevity_lab_healing	niche	seinen	2	self_worth	1	planned		en_US
longevity_lab_healing	niche	seinen	2	self_worth	2	planned		en_US
longevity_lab_healing	niche	seinen	2	self_worth	3	planned		en_US
longevity_lab_healing	niche	seinen	2	self_worth	4	planned		en_US
longevity_lab_healing	niche	seinen	2	self_worth	5	planned		en_US
longevity_lab_healing	niche	seinen	3	grief	1	planned		en_US
longevity_lab_healing	niche	seinen	3	grief	2	planned		en_US
longevity_lab_healing	niche	seinen	3	grief	3	planned		en_US
longevity_lab_healing	niche	seinen	3	grief	4	planned		en_US
longevity_lab_healing	niche	seinen	3	grief	5	planned		en_US
longevity_lab_healing	niche	seinen	4	somatic_healing	1	planned		en_US
longevity_lab_healing	niche	seinen	4	somatic_healing	2	planned		en_US
longevity_lab_healing	niche	seinen	4	somatic_healing	3	planned		en_US
longevity_lab_healing	niche	seinen	4	somatic_healing	4	planned		en_US
longevity_lab_healing	niche	seinen	4	somatic_healing	5	planned		en_US
longevity_lab_healing	niche	seinen	5	somatic_healing	1	planned		en_US
longevity_lab_healing	niche	seinen	5	somatic_healing	2	planned		en_US
longevity_lab_healing	niche	seinen	5	somatic_healing	3	planned		en_US
longevity_lab_healing	niche	seinen	5	somatic_healing	4	planned		en_US
longevity_lab_healing	niche	seinen	5	somatic_healing	5	planned		en_US
minimal_mind_healing	core	seinen	1	overthinking	1	planned		en_US
minimal_mind_healing	core	seinen	1	overthinking	2	planned		en_US
minimal_mind_healing	core	seinen	1	overthinking	3	planned		en_US
minimal_mind_healing	core	seinen	1	overthinking	4	planned		en_US
minimal_mind_healing	core	seinen	1	overthinking	5	planned		en_US
minimal_mind_healing	core	seinen	2	anxiety	1	planned		en_US
minimal_mind_healing	core	seinen	2	anxiety	2	planned		en_US
minimal_mind_healing	core	seinen	2	anxiety	3	planned		en_US
minimal_mind_healing	core	seinen	2	anxiety	4	planned		en_US
minimal_mind_healing	core	seinen	2	anxiety	5	planned		en_US
minimal_mind_healing	core	seinen	3	burnout	1	planned		en_US
minimal_mind_healing	core	seinen	3	burnout	2	planned		en_US
minimal_mind_healing	core	seinen	3	burnout	3	planned		en_US
minimal_mind_healing	core	seinen	3	burnout	4	planned		en_US
minimal_mind_healing	core	seinen	3	burnout	5	planned		en_US
minimal_mind_healing	core	seinen	4	overthinking	1	planned		en_US
minimal_mind_healing	core	seinen	4	overthinking	2	planned		en_US
minimal_mind_healing	core	seinen	4	overthinking	3	planned		en_US
minimal_mind_healing	core	seinen	4	overthinking	4	planned		en_US
minimal_mind_healing	core	seinen	4	overthinking	5	planned		en_US
minimal_mind_healing	core	seinen	5	overthinking	1	planned		en_US
minimal_mind_healing	core	seinen	5	overthinking	2	planned		en_US
minimal_mind_healing	core	seinen	5	overthinking	3	planned		en_US
minimal_mind_healing	core	seinen	5	overthinking	4	planned		en_US
minimal_mind_healing	core	seinen	5	overthinking	5	planned		en_US
morning_momentum_workplace	core	shonen	1	burnout	1	planned		en_US
morning_momentum_workplace	core	shonen	1	burnout	2	planned		en_US
morning_momentum_workplace	core	shonen	1	burnout	3	planned		en_US
morning_momentum_workplace	core	shonen	1	burnout	4	planned		en_US
morning_momentum_workplace	core	shonen	1	burnout	5	planned		en_US
morning_momentum_workplace	core	shonen	2	courage	1	planned		en_US
morning_momentum_workplace	core	shonen	2	courage	2	planned		en_US
morning_momentum_workplace	core	shonen	2	courage	3	planned		en_US
morning_momentum_workplace	core	shonen	2	courage	4	planned		en_US
morning_momentum_workplace	core	shonen	2	courage	5	planned		en_US
morning_momentum_workplace	core	shonen	3	self_worth	1	planned		en_US
morning_momentum_workplace	core	shonen	3	self_worth	2	planned		en_US
morning_momentum_workplace	core	shonen	3	self_worth	3	planned		en_US
morning_momentum_workplace	core	shonen	3	self_worth	4	planned		en_US
morning_momentum_workplace	core	shonen	3	self_worth	5	planned		en_US
morning_momentum_workplace	core	shonen	4	burnout	1	planned		en_US
morning_momentum_workplace	core	shonen	4	burnout	2	planned		en_US
morning_momentum_workplace	core	shonen	4	burnout	3	planned		en_US
morning_momentum_workplace	core	shonen	4	burnout	4	planned		en_US
morning_momentum_workplace	core	shonen	4	burnout	5	planned		en_US
morning_momentum_workplace	core	shonen	5	burnout	1	planned		en_US
morning_momentum_workplace	core	shonen	5	burnout	2	planned		en_US
morning_momentum_workplace	core	shonen	5	burnout	3	planned		en_US
morning_momentum_workplace	core	shonen	5	burnout	4	planned		en_US
morning_momentum_workplace	core	shonen	5	burnout	5	planned		en_US
night_reset_healing	core	josei	1	sleep	1	planned		en_US
night_reset_healing	core	josei	1	sleep	2	planned		en_US
night_reset_healing	core	josei	1	sleep	3	planned		en_US
night_reset_healing	core	josei	1	sleep	4	planned		en_US
night_reset_healing	core	josei	1	sleep	5	planned		en_US
night_reset_healing	core	josei	2	anxiety	1	planned		en_US
night_reset_healing	core	josei	2	anxiety	2	planned		en_US
night_reset_healing	core	josei	2	anxiety	3	planned		en_US
night_reset_healing	core	josei	2	anxiety	4	planned		en_US
night_reset_healing	core	josei	2	anxiety	5	planned		en_US
night_reset_healing	core	josei	3	grief	1	planned		en_US
night_reset_healing	core	josei	3	grief	2	planned		en_US
night_reset_healing	core	josei	3	grief	3	planned		en_US
night_reset_healing	core	josei	3	grief	4	planned		en_US
night_reset_healing	core	josei	3	grief	5	planned		en_US
night_reset_healing	core	josei	4	sleep	1	planned		en_US
night_reset_healing	core	josei	4	sleep	2	planned		en_US
night_reset_healing	core	josei	4	sleep	3	planned		en_US
night_reset_healing	core	josei	4	sleep	4	planned		en_US
night_reset_healing	core	josei	4	sleep	5	planned		en_US
night_reset_healing	core	josei	5	sleep	1	planned		en_US
night_reset_healing	core	josei	5	sleep	2	planned		en_US
night_reset_healing	core	josei	5	sleep	3	planned		en_US
night_reset_healing	core	josei	5	sleep	4	planned		en_US
night_reset_healing	core	josei	5	sleep	5	planned		en_US
optimizer_workplace	core	seinen	1	overthinking	1	planned		en_US
optimizer_workplace	core	seinen	1	overthinking	2	planned		en_US
optimizer_workplace	core	seinen	1	overthinking	3	planned		en_US
optimizer_workplace	core	seinen	1	overthinking	4	planned		en_US
optimizer_workplace	core	seinen	1	overthinking	5	planned		en_US
optimizer_workplace	core	seinen	2	burnout	1	planned		en_US
optimizer_workplace	core	seinen	2	burnout	2	planned		en_US
optimizer_workplace	core	seinen	2	burnout	3	planned		en_US
optimizer_workplace	core	seinen	2	burnout	4	planned		en_US
optimizer_workplace	core	seinen	2	burnout	5	planned		en_US
optimizer_workplace	core	seinen	3	imposter_syndrome	1	planned		en_US
optimizer_workplace	core	seinen	3	imposter_syndrome	2	planned		en_US
optimizer_workplace	core	seinen	3	imposter_syndrome	3	planned		en_US
optimizer_workplace	core	seinen	3	imposter_syndrome	4	planned		en_US
optimizer_workplace	core	seinen	3	imposter_syndrome	5	planned		en_US
optimizer_workplace	core	seinen	4	overthinking	1	planned		en_US
optimizer_workplace	core	seinen	4	overthinking	2	planned		en_US
optimizer_workplace	core	seinen	4	overthinking	3	planned		en_US
optimizer_workplace	core	seinen	4	overthinking	4	planned		en_US
optimizer_workplace	core	seinen	4	overthinking	5	planned		en_US
optimizer_workplace	core	seinen	5	overthinking	1	planned		en_US
optimizer_workplace	core	seinen	5	overthinking	2	planned		en_US
optimizer_workplace	core	seinen	5	overthinking	3	planned		en_US
optimizer_workplace	core	seinen	5	overthinking	4	planned		en_US
optimizer_workplace	core	seinen	5	overthinking	5	planned		en_US
qi_foundation_cultivation	niche	seinen	1	somatic_healing	1	planned		en_US
qi_foundation_cultivation	niche	seinen	1	somatic_healing	2	planned		en_US
qi_foundation_cultivation	niche	seinen	1	somatic_healing	3	planned		en_US
qi_foundation_cultivation	niche	seinen	1	somatic_healing	4	planned		en_US
qi_foundation_cultivation	niche	seinen	1	somatic_healing	5	planned		en_US
qi_foundation_cultivation	niche	seinen	2	courage	1	planned		en_US
qi_foundation_cultivation	niche	seinen	2	courage	2	planned		en_US
qi_foundation_cultivation	niche	seinen	2	courage	3	planned		en_US
qi_foundation_cultivation	niche	seinen	2	courage	4	planned		en_US
qi_foundation_cultivation	niche	seinen	2	courage	5	planned		en_US
qi_foundation_cultivation	niche	seinen	3	burnout	1	planned		en_US
qi_foundation_cultivation	niche	seinen	3	burnout	2	planned		en_US
qi_foundation_cultivation	niche	seinen	3	burnout	3	planned		en_US
qi_foundation_cultivation	niche	seinen	3	burnout	4	planned		en_US
qi_foundation_cultivation	niche	seinen	3	burnout	5	planned		en_US
qi_foundation_cultivation	niche	seinen	4	somatic_healing	1	planned		en_US
qi_foundation_cultivation	niche	seinen	4	somatic_healing	2	planned		en_US
qi_foundation_cultivation	niche	seinen	4	somatic_healing	3	planned		en_US
qi_foundation_cultivation	niche	seinen	4	somatic_healing	4	planned		en_US
qi_foundation_cultivation	niche	seinen	4	somatic_healing	5	planned		en_US
qi_foundation_cultivation	niche	seinen	5	somatic_healing	1	planned		en_US
qi_foundation_cultivation	niche	seinen	5	somatic_healing	2	planned		en_US
qi_foundation_cultivation	niche	seinen	5	somatic_healing	3	planned		en_US
qi_foundation_cultivation	niche	seinen	5	somatic_healing	4	planned		en_US
qi_foundation_cultivation	niche	seinen	5	somatic_healing	5	planned		en_US
relational_calm_iyashikei	core	josei	1	social_anxiety	1	planned		en_US
relational_calm_iyashikei	core	josei	1	social_anxiety	2	planned		en_US
relational_calm_iyashikei	core	josei	1	social_anxiety	3	planned		en_US
relational_calm_iyashikei	core	josei	1	social_anxiety	4	planned		en_US
relational_calm_iyashikei	core	josei	1	social_anxiety	5	planned		en_US
relational_calm_iyashikei	core	josei	2	boundaries	1	planned		en_US
relational_calm_iyashikei	core	josei	2	boundaries	2	planned		en_US
relational_calm_iyashikei	core	josei	2	boundaries	3	planned		en_US
relational_calm_iyashikei	core	josei	2	boundaries	4	planned		en_US
relational_calm_iyashikei	core	josei	2	boundaries	5	planned		en_US
relational_calm_iyashikei	core	josei	3	somatic_healing	1	planned		en_US
relational_calm_iyashikei	core	josei	3	somatic_healing	2	planned		en_US
relational_calm_iyashikei	core	josei	3	somatic_healing	3	planned		en_US
relational_calm_iyashikei	core	josei	3	somatic_healing	4	planned		en_US
relational_calm_iyashikei	core	josei	3	somatic_healing	5	planned		en_US
relational_calm_iyashikei	core	josei	4	social_anxiety	1	planned		en_US
relational_calm_iyashikei	core	josei	4	social_anxiety	2	planned		en_US
relational_calm_iyashikei	core	josei	4	social_anxiety	3	planned		en_US
relational_calm_iyashikei	core	josei	4	social_anxiety	4	planned		en_US
relational_calm_iyashikei	core	josei	4	social_anxiety	5	planned		en_US
relational_calm_iyashikei	core	josei	5	social_anxiety	1	planned		en_US
relational_calm_iyashikei	core	josei	5	social_anxiety	2	planned		en_US
relational_calm_iyashikei	core	josei	5	social_anxiety	3	planned		en_US
relational_calm_iyashikei	core	josei	5	social_anxiety	4	planned		en_US
relational_calm_iyashikei	core	josei	5	social_anxiety	5	planned		en_US
relationship_clarity_romance	niche	josei	1	social_anxiety	1	planned		en_US
relationship_clarity_romance	niche	josei	1	social_anxiety	2	planned		en_US
relationship_clarity_romance	niche	josei	1	social_anxiety	3	planned		en_US
relationship_clarity_romance	niche	josei	1	social_anxiety	4	planned		en_US
relationship_clarity_romance	niche	josei	1	social_anxiety	5	planned		en_US
relationship_clarity_romance	niche	josei	2	boundaries	1	planned		en_US
relationship_clarity_romance	niche	josei	2	boundaries	2	planned		en_US
relationship_clarity_romance	niche	josei	2	boundaries	3	planned		en_US
relationship_clarity_romance	niche	josei	2	boundaries	4	planned		en_US
relationship_clarity_romance	niche	josei	2	boundaries	5	planned		en_US
relationship_clarity_romance	niche	josei	3	self_worth	1	planned		en_US
relationship_clarity_romance	niche	josei	3	self_worth	2	planned		en_US
relationship_clarity_romance	niche	josei	3	self_worth	3	planned		en_US
relationship_clarity_romance	niche	josei	3	self_worth	4	planned		en_US
relationship_clarity_romance	niche	josei	3	self_worth	5	planned		en_US
relationship_clarity_romance	niche	josei	4	social_anxiety	1	planned		en_US
relationship_clarity_romance	niche	josei	4	social_anxiety	2	planned		en_US
relationship_clarity_romance	niche	josei	4	social_anxiety	3	planned		en_US
relationship_clarity_romance	niche	josei	4	social_anxiety	4	planned		en_US
relationship_clarity_romance	niche	josei	4	social_anxiety	5	planned		en_US
relationship_clarity_romance	niche	josei	5	social_anxiety	1	planned		en_US
relationship_clarity_romance	niche	josei	5	social_anxiety	2	planned		en_US
relationship_clarity_romance	niche	josei	5	social_anxiety	3	planned		en_US
relationship_clarity_romance	niche	josei	5	social_anxiety	4	planned		en_US
relationship_clarity_romance	niche	josei	5	social_anxiety	5	planned		en_US
resilient_parent_social	niche	josei	1	burnout	1	planned		en_US
resilient_parent_social	niche	josei	1	burnout	2	planned		en_US
resilient_parent_social	niche	josei	1	burnout	3	planned		en_US
resilient_parent_social	niche	josei	1	burnout	4	planned		en_US
resilient_parent_social	niche	josei	1	burnout	5	planned		en_US
resilient_parent_social	niche	josei	2	self_worth	1	planned		en_US
resilient_parent_social	niche	josei	2	self_worth	2	planned		en_US
resilient_parent_social	niche	josei	2	self_worth	3	planned		en_US
resilient_parent_social	niche	josei	2	self_worth	4	planned		en_US
resilient_parent_social	niche	josei	2	self_worth	5	planned		en_US
resilient_parent_social	niche	josei	3	boundaries	1	planned		en_US
resilient_parent_social	niche	josei	3	boundaries	2	planned		en_US
resilient_parent_social	niche	josei	3	boundaries	3	planned		en_US
resilient_parent_social	niche	josei	3	boundaries	4	planned		en_US
resilient_parent_social	niche	josei	3	boundaries	5	planned		en_US
resilient_parent_social	niche	josei	4	burnout	1	planned		en_US
resilient_parent_social	niche	josei	4	burnout	2	planned		en_US
resilient_parent_social	niche	josei	4	burnout	3	planned		en_US
resilient_parent_social	niche	josei	4	burnout	4	planned		en_US
resilient_parent_social	niche	josei	4	burnout	5	planned		en_US
resilient_parent_social	niche	josei	5	burnout	1	planned		en_US
resilient_parent_social	niche	josei	5	burnout	2	planned		en_US
resilient_parent_social	niche	josei	5	burnout	3	planned		en_US
resilient_parent_social	niche	josei	5	burnout	4	planned		en_US
resilient_parent_social	niche	josei	5	burnout	5	planned		en_US
sleep_restoration_iyashikei	core	josei	1	sleep	1	planned		en_US
sleep_restoration_iyashikei	core	josei	1	sleep	2	planned		en_US
sleep_restoration_iyashikei	core	josei	1	sleep	3	planned		en_US
sleep_restoration_iyashikei	core	josei	1	sleep	4	planned		en_US
sleep_restoration_iyashikei	core	josei	1	sleep	5	planned		en_US
sleep_restoration_iyashikei	core	josei	2	anxiety	1	planned		en_US
sleep_restoration_iyashikei	core	josei	2	anxiety	2	planned		en_US
sleep_restoration_iyashikei	core	josei	2	anxiety	3	planned		en_US
sleep_restoration_iyashikei	core	josei	2	anxiety	4	planned		en_US
sleep_restoration_iyashikei	core	josei	2	anxiety	5	planned		en_US
sleep_restoration_iyashikei	core	josei	3	grief	1	planned		en_US
sleep_restoration_iyashikei	core	josei	3	grief	2	planned		en_US
sleep_restoration_iyashikei	core	josei	3	grief	3	planned		en_US
sleep_restoration_iyashikei	core	josei	3	grief	4	planned		en_US
sleep_restoration_iyashikei	core	josei	3	grief	5	planned		en_US
sleep_restoration_iyashikei	core	josei	4	social_anxiety	1	planned		en_US
sleep_restoration_iyashikei	core	josei	4	social_anxiety	2	planned		en_US
sleep_restoration_iyashikei	core	josei	4	social_anxiety	3	planned		en_US
sleep_restoration_iyashikei	core	josei	4	social_anxiety	4	planned		en_US
sleep_restoration_iyashikei	core	josei	4	social_anxiety	5	planned		en_US
sleep_restoration_iyashikei	core	josei	5	sleep	1	planned		en_US
sleep_restoration_iyashikei	core	josei	5	sleep	2	planned		en_US
sleep_restoration_iyashikei	core	josei	5	sleep	3	planned		en_US
sleep_restoration_iyashikei	core	josei	5	sleep	4	planned		en_US
sleep_restoration_iyashikei	core	josei	5	sleep	5	planned		en_US
solar_return_isekai	niche	shonen	1	self_worth	1	planned		en_US
solar_return_isekai	niche	shonen	1	self_worth	2	planned		en_US
solar_return_isekai	niche	shonen	1	self_worth	3	planned		en_US
solar_return_isekai	niche	shonen	1	self_worth	4	planned		en_US
solar_return_isekai	niche	shonen	1	self_worth	5	planned		en_US
solar_return_isekai	niche	shonen	2	imposter_syndrome	1	planned		en_US
solar_return_isekai	niche	shonen	2	imposter_syndrome	2	planned		en_US
solar_return_isekai	niche	shonen	2	imposter_syndrome	3	planned		en_US
solar_return_isekai	niche	shonen	2	imposter_syndrome	4	planned		en_US
solar_return_isekai	niche	shonen	2	imposter_syndrome	5	planned		en_US
solar_return_isekai	niche	shonen	3	courage	1	planned		en_US
solar_return_isekai	niche	shonen	3	courage	2	planned		en_US
solar_return_isekai	niche	shonen	3	courage	3	planned		en_US
solar_return_isekai	niche	shonen	3	courage	4	planned		en_US
solar_return_isekai	niche	shonen	3	courage	5	planned		en_US
solar_return_isekai	niche	shonen	4	self_worth	1	planned		en_US
solar_return_isekai	niche	shonen	4	self_worth	2	planned		en_US
solar_return_isekai	niche	shonen	4	self_worth	3	planned		en_US
solar_return_isekai	niche	shonen	4	self_worth	4	planned		en_US
solar_return_isekai	niche	shonen	4	self_worth	5	planned		en_US
solar_return_isekai	niche	shonen	5	self_worth	1	planned		en_US
solar_return_isekai	niche	shonen	5	self_worth	2	planned		en_US
solar_return_isekai	niche	shonen	5	self_worth	3	planned		en_US
solar_return_isekai	niche	shonen	5	self_worth	4	planned		en_US
solar_return_isekai	niche	shonen	5	self_worth	5	planned		en_US
somatic_wisdom_shojo	core	josei	1	somatic_healing	1	planned		en_US
somatic_wisdom_shojo	core	josei	1	somatic_healing	2	planned		en_US
somatic_wisdom_shojo	core	josei	1	somatic_healing	3	planned		en_US
somatic_wisdom_shojo	core	josei	1	somatic_healing	4	planned		en_US
somatic_wisdom_shojo	core	josei	1	somatic_healing	5	planned		en_US
somatic_wisdom_shojo	core	josei	2	self_worth	1	planned		en_US
somatic_wisdom_shojo	core	josei	2	self_worth	2	planned		en_US
somatic_wisdom_shojo	core	josei	2	self_worth	3	planned		en_US
somatic_wisdom_shojo	core	josei	2	self_worth	4	planned		en_US
somatic_wisdom_shojo	core	josei	2	self_worth	5	planned		en_US
somatic_wisdom_shojo	core	josei	3	social_anxiety	1	planned		en_US
somatic_wisdom_shojo	core	josei	3	social_anxiety	2	planned		en_US
somatic_wisdom_shojo	core	josei	3	social_anxiety	3	planned		en_US
somatic_wisdom_shojo	core	josei	3	social_anxiety	4	planned		en_US
somatic_wisdom_shojo	core	josei	3	social_anxiety	5	planned		en_US
somatic_wisdom_shojo	core	josei	4	grief	1	planned		en_US
somatic_wisdom_shojo	core	josei	4	grief	2	planned		en_US
somatic_wisdom_shojo	core	josei	4	grief	3	planned		en_US
somatic_wisdom_shojo	core	josei	4	grief	4	planned		en_US
somatic_wisdom_shojo	core	josei	4	grief	5	planned		en_US
somatic_wisdom_shojo	core	josei	5	somatic_healing	1	planned		en_US
somatic_wisdom_shojo	core	josei	5	somatic_healing	2	planned		en_US
somatic_wisdom_shojo	core	josei	5	somatic_healing	3	planned		en_US
somatic_wisdom_shojo	core	josei	5	somatic_healing	4	planned		en_US
somatic_wisdom_shojo	core	josei	5	somatic_healing	5	planned		en_US
spiritual_ground_supernatural	niche	josei	1	grief	1	planned		en_US
spiritual_ground_supernatural	niche	josei	1	grief	2	planned		en_US
spiritual_ground_supernatural	niche	josei	1	grief	3	planned		en_US
spiritual_ground_supernatural	niche	josei	1	grief	4	planned		en_US
spiritual_ground_supernatural	niche	josei	1	grief	5	planned		en_US
spiritual_ground_supernatural	niche	josei	2	self_worth	1	planned		en_US
spiritual_ground_supernatural	niche	josei	2	self_worth	2	planned		en_US
spiritual_ground_supernatural	niche	josei	2	self_worth	3	planned		en_US
spiritual_ground_supernatural	niche	josei	2	self_worth	4	planned		en_US
spiritual_ground_supernatural	niche	josei	2	self_worth	5	planned		en_US
spiritual_ground_supernatural	niche	josei	3	courage	1	planned		en_US
spiritual_ground_supernatural	niche	josei	3	courage	2	planned		en_US
spiritual_ground_supernatural	niche	josei	3	courage	3	planned		en_US
spiritual_ground_supernatural	niche	josei	3	courage	4	planned		en_US
spiritual_ground_supernatural	niche	josei	3	courage	5	planned		en_US
spiritual_ground_supernatural	niche	josei	4	grief	1	planned		en_US
spiritual_ground_supernatural	niche	josei	4	grief	2	planned		en_US
spiritual_ground_supernatural	niche	josei	4	grief	3	planned		en_US
spiritual_ground_supernatural	niche	josei	4	grief	4	planned		en_US
spiritual_ground_supernatural	niche	josei	4	grief	5	planned		en_US
spiritual_ground_supernatural	niche	josei	5	grief	1	planned		en_US
spiritual_ground_supernatural	niche	josei	5	grief	2	planned		en_US
spiritual_ground_supernatural	niche	josei	5	grief	3	planned		en_US
spiritual_ground_supernatural	niche	josei	5	grief	4	planned		en_US
spiritual_ground_supernatural	niche	josei	5	grief	5	planned		en_US
stabilizer_healing	core	seinen	1	burnout	1	planned		en_US
stabilizer_healing	core	seinen	1	burnout	2	planned		en_US
stabilizer_healing	core	seinen	1	burnout	3	planned		en_US
stabilizer_healing	core	seinen	1	burnout	4	planned		en_US
stabilizer_healing	core	seinen	1	burnout	5	planned		en_US
stabilizer_healing	core	seinen	2	overthinking	1	planned		en_US
stabilizer_healing	core	seinen	2	overthinking	2	planned		en_US
stabilizer_healing	core	seinen	2	overthinking	3	planned		en_US
stabilizer_healing	core	seinen	2	overthinking	4	planned		en_US
stabilizer_healing	core	seinen	2	overthinking	5	planned		en_US
stabilizer_healing	core	seinen	3	financial_anxiety	1	planned		en_US
stabilizer_healing	core	seinen	3	financial_anxiety	2	planned		en_US
stabilizer_healing	core	seinen	3	financial_anxiety	3	planned		en_US
stabilizer_healing	core	seinen	3	financial_anxiety	4	planned		en_US
stabilizer_healing	core	seinen	3	financial_anxiety	5	planned		en_US
stabilizer_healing	core	seinen	4	burnout	1	planned		en_US
stabilizer_healing	core	seinen	4	burnout	2	planned		en_US
stabilizer_healing	core	seinen	4	burnout	3	planned		en_US
stabilizer_healing	core	seinen	4	burnout	4	planned		en_US
stabilizer_healing	core	seinen	4	burnout	5	planned		en_US
stabilizer_healing	core	seinen	5	burnout	1	planned		en_US
stabilizer_healing	core	seinen	5	burnout	2	planned		en_US
stabilizer_healing	core	seinen	5	burnout	3	planned		en_US
stabilizer_healing	core	seinen	5	burnout	4	planned		en_US
stabilizer_healing	core	seinen	5	burnout	5	planned		en_US
stillness_press	flagship	josei	1	anxiety	1	assembled	artifacts/catalog/brand1_deep/stillness_press/en_US/books/epub/book_sleep_anxiety_midlife_women.epub	en_US
stillness_press	flagship	josei	1	anxiety	2	assembled	artifacts/catalog/brand1_deep/stillness_press/en_US/books/epub/book_anxiety_tech_finance_burnout.epub	en_US
stillness_press	flagship	josei	1	anxiety	3	assembled	artifacts/catalog/brand1_deep/stillness_press/en_US/books/epub/book_anxiety_gen_z_professionals.epub	en_US
stillness_press	flagship	josei	1	anxiety	4	assembled	artifacts/catalog/brand1_deep/stillness_press/en_US/books/epub/book_overthinking_millennial_women_professionals.epub	en_US
stillness_press	flagship	josei	1	anxiety	5	assembled	artifacts/weekly_packages/stillness_press/2026-W22/kdp/stillness_press_2026-W22_kdp.epub	en_US
stillness_press	flagship	josei	2	somatic_healing	1	planned		en_US
stillness_press	flagship	josei	2	somatic_healing	2	planned		en_US
stillness_press	flagship	josei	2	somatic_healing	3	planned		en_US
stillness_press	flagship	josei	2	somatic_healing	4	planned		en_US
stillness_press	flagship	josei	2	somatic_healing	5	planned		en_US
stillness_press	flagship	josei	3	sleep	1	planned		en_US
stillness_press	flagship	josei	3	sleep	2	planned		en_US
stillness_press	flagship	josei	3	sleep	3	planned		en_US
stillness_press	flagship	josei	3	sleep	4	planned		en_US
