Discovered 456 arc files across 12 personas.
  [ 291/1000] book_0290 FAIL  2.8s  0w  gen_z_professionals/compassion_fatigue/grief/F006
  [ 292/1000] book_0291 FAIL  2.8s  0w  tech_finance_burnout/financial_stress/shame/F006
  [ 293/1000] book_0292 FAIL  2.8s  0w  working_parents/boundaries/false_alarm/F006
  [ 294/1000] book_0293 FAIL  2.8s  0w  tech_finance_burnout/anxiety/grief/F006
  [ 295/1000] book_0294 FAIL  3.1s  0w  gen_x_sandwich/financial_stress/overwhelm/F006
  [ 296/1000] book_0295 FAIL  3.2s  0w  gen_z_professionals/overthinking/false_alarm/F006
  [ 297/1000] book_0296 FAIL  3.2s  0w  millennial_women_professionals/boundaries/false_alarm/F006
  [ 298/1000] book_0297 FAIL  3.7s  0w  gen_x_sandwich/courage/false_alarm/F006
  [ 299/1000] book_0300 FAIL  2.4s  0w  millennial_women_professionals/overthinking/false_alarm/F006
  [ 300/1000] book_0298 FAIL  3.9s  0w  working_parents/anxiety/comparison/F006
  [ 301/1000] book_0299 FAIL  4.2s  0w  entrepreneurs/anxiety/watcher/F006
  [ 302/1000] book_0301 FAIL  6.3s  0w  entrepreneurs/compassion_fatigue/overwhelm/F006
  [ 303/1000] book_0302 FAIL  5.8s  0w  corporate_managers/anxiety/spiral/F009
  [ 304/1000] book_0305 FAIL  1.3s  0w  healthcare_rns/somatic_healing/watcher/F006
  [ 305/1000] book_0303 FAIL  6.1s  0w  healthcare_rns/financial_stress/shame/F006
  [ 306/1000] book_0304 FAIL  6.8s  0w  millennial_women_professionals/sleep_anxiety/spiral/F006
  [ 307/1000] book_0308 FAIL  3.9s  0w  first_responders/burnout/grief/F006
  [ 308/1000] book_0309 FAIL  3.4s  0w  first_responders/burnout/watcher/F006
  [ 309/1000] book_0306 FAIL  6.3s  0w  corporate_managers/anxiety/shame/F006
  [ 310/1000] book_0307 FAIL  6.0s  0w  gen_alpha_students/depression/watcher/F006
  [ 311/1000] book_0312 FAIL  1.7s  0w  healthcare_rns/financial_anxiety/shame/F006
  [ 312/1000] book_0313 FAIL  1.7s  0w  healthcare_rns/somatic_healing/watcher/F006
  [ 313/1000] book_0310 FAIL  3.3s  0w  corporate_managers/financial_stress/spiral/F006
  [ 314/1000] book_0311 FAIL  3.2s  0w  working_parents/depression/grief/F006
  [ 315/1000] book_0316 FAIL  2.3s  0w  first_responders/compassion_fatigue/overwhelm/F006
  [ 316/1000] book_0315 FAIL  3.5s  0w  gen_x_sandwich/financial_anxiety/overwhelm/F006
  [ 317/1000] book_0314 FAIL  3.8s  0w  gen_x_sandwich/anxiety/grief/F006
  [ 318/1000] book_0317 FAIL  4.5s  0w  healthcare_rns/anxiety/shame/F006
  [ 319/1000] book_0318 FAIL  5.1s  0w  millennial_women_professionals/anxiety/grief/F006
  [ 320/1000] book_0319 FAIL  5.0s  0w  first_responders/anxiety/grief/F006
  [ 321/1000] book_0320 FAIL  5.0s  0w  tech_finance_burnout/boundaries/comparison/F006
  [ 322/1000] book_0321 FAIL  6.2s  0w  gen_alpha_students/imposter_syndrome/shame/F006
  [ 323/1000] book_0322 FAIL  9.5s  0w  tech_finance_burnout/boundaries/shame/F006
  [ 324/1000] book_0323 FAIL  9.1s  0w  entrepreneurs/grief/watcher/F006
  [ 325/1000] book_0324 FAIL  9.4s  0w  working_parents/anxiety/grief/F006
  [ 326/1000] book_0325 FAIL  7.4s  0w  gen_z_professionals/grief/watcher/F006
  [ 327/1000] book_0326 FAIL  3.8s  0w  gen_alpha_students/courage/shame/F006
  [ 328/1000] book_0329 FAIL  2.4s  0w  millennial_women_professionals/overthinking/watcher/F006
  [ 329/1000] book_0328 FAIL  3.7s  0w  entrepreneurs/self_worth/comparison/F006
  [ 330/1000] book_0327 FAIL  4.1s  0w  healthcare_rns/anxiety/shame/F006
  [ 331/1000] book_0330 FAIL  8.2s  0w  corporate_managers/burnout/watcher/F006
  [ 332/1000] book_0331 FAIL  13.6s  0w  gen_x_sandwich/grief/watcher/F006
  [ 333/1000] book_0333 FAIL  13.3s  0w  corporate_managers/imposter_syndrome/comparison/F006
  [ 334/1000] book_0332 FAIL  13.4s  0w  gen_z_professionals/compassion_fatigue/overwhelm/F006
  [ 335/1000] book_0335 FAIL  1.8s  0w  gen_x_sandwich/overthinking/spiral/F006
  [ 336/1000] book_0334 FAIL  6.8s  0w  gen_z_professionals/anxiety/shame/F006
  [ 337/1000] book_0336 FAIL  2.9s  0w  tech_finance_burnout/somatic_healing/watcher/F006
  [ 338/1000] book_0337 FAIL  3.0s  0w  gen_alpha_students/boundaries/comparison/F006
  [ 339/1000] book_0338 FAIL  3.8s  0w  millennial_women_professionals/depression/watcher/F006
  [ 340/1000] book_0339 FAIL  3.9s  0w  corporate_managers/financial_anxiety/overwhelm/F006
  [ 341/1000] book_0341 FAIL  3.5s  0w  tech_finance_burnout/somatic_healing/watcher/F006
  [ 342/1000] book_0340 FAIL  3.7s  0w  tech_finance_burnout/financial_stress/spiral/F006
  [ 343/1000] book_0344 FAIL  1.8s  0w  gen_alpha_students/overthinking/spiral/F006
  [ 344/1000] book_0342 FAIL  2.9s  0w  gen_alpha_students/sleep_anxiety/spiral/F006
  [ 345/1000] book_0343 FAIL  3.2s  0w  corporate_managers/anxiety/spiral/F006
  [ 346/1000] book_0345 FAIL  3.5s  0w  working_parents/depression/watcher/F006
  [ 347/1000] book_0347 FAIL  2.3s  0w  healthcare_rns/financial_stress/overwhelm/F006
  [ 348/1000] book_0346 FAIL  2.9s  0w  working_parents/anxiety/overwhelm/F006
  [ 349/1000] book_0350 FAIL  1.1s  0w  corporate_managers/social_anxiety/shame/F006
  [ 350/1000] book_0349 FAIL  2.1s  0w  millennial_women_professionals/anxiety/spiral/F006
  [ 351/1000] book_0351 FAIL  1.1s  0w  first_responders/compassion_fatigue/overwhelm/F006
  [ 352/1000] book_0352 FAIL  1.1s  0w  healthcare_rns/somatic_healing/watcher/F006
  [ 353/1000] book_0348 FAIL  3.9s  10980w  gen_alpha_students/anxiety/comparison/F006
  [ 354/1000] book_0353 FAIL  1.6s  0w  corporate_managers/somatic_healing/watcher/F006
  [ 355/1000] book_0356 FAIL  0.9s  0w  first_responders/self_worth/comparison/F006
  [ 356/1000] book_0354 FAIL  1.6s  0w  tech_finance_burnout/sleep_anxiety/false_alarm/F006
  [ 357/1000] book_0355 FAIL  1.6s  0w  tech_finance_burnout/compassion_fatigue/grief/F006
  [ 358/1000] book_0358 FAIL  2.6s  0w  working_parents/depression/overwhelm/F006
  [ 359/1000] book_0357 FAIL  2.8s  0w  gen_x_sandwich/compassion_fatigue/grief/F006
  [ 360/1000] book_0359 FAIL  3.1s  0w  entrepreneurs/anxiety/shame/F006
  [ 361/1000] book_0360 FAIL  3.0s  0w  millennial_women_professionals/depression/overwhelm/F006
  [ 362/1000] book_0362 FAIL  1.6s  0w  gen_x_sandwich/overthinking/false_alarm/F006
  [ 363/1000] book_0361 FAIL  2.7s  0w  working_parents/boundaries/false_alarm/F006
  [ 364/1000] book_0363 FAIL  3.5s  0w  entrepreneurs/anxiety/false_alarm/F006
  [ 365/1000] book_0364 FAIL  3.3s  0w  entrepreneurs/courage/shame/F006
  [ 366/1000] book_0365 FAIL  3.1s  0w  gen_z_professionals/imposter_syndrome/comparison/F006
  [ 367/1000] book_0366 FAIL  2.2s  0w  healthcare_rns/social_anxiety/false_alarm/F006
  [ 368/1000] book_0367 FAIL  4.3s  0w  entrepreneurs/sleep_anxiety/false_alarm/F006
  [ 369/1000] book_0368 FAIL  4.2s  0w  working_parents/self_worth/comparison/F006
  [ 370/1000] book_0369 FAIL  4.2s  0w  healthcare_rns/self_worth/comparison/F006
  [ 371/1000] book_0370 FAIL  4.3s  0w  working_parents/courage/spiral/F006
  [ 372/1000] book_0372 FAIL  1.6s  0w  gen_z_professionals/social_anxiety/false_alarm/F006
  [ 373/1000] book_0371 FAIL  2.7s  0w  gen_z_professionals/financial_anxiety/spiral/F006
  [ 374/1000] book_0374 FAIL  2.5s  0w  corporate_managers/sleep_anxiety/false_alarm/F006
  [ 375/1000] book_0373 FAIL  2.7s  0w  entrepreneurs/anxiety/overwhelm/F006
  [ 376/1000] book_0375 FAIL  2.4s  0w  millennial_women_professionals/imposter_syndrome/shame/F006
  [ 377/1000] book_0377 FAIL  1.3s  0w  gen_alpha_students/overthinking/watcher/F006
  [ 378/1000] book_0378 FAIL  1.3s  0w  working_parents/overthinking/false_alarm/F006
  [ 379/1000] book_0376 FAIL  2.3s  0w  working_parents/depression/watcher/F006
  [ 380/1000] book_0379 FAIL  3.1s  0w  gen_x_sandwich/anxiety/watcher/F006
  [ 381/1000] book_0380 FAIL  2.8s  0w  corporate_managers/self_worth/comparison/F006
  [ 382/1000] book_0381 FAIL  3.0s  0w  healthcare_rns/compassion_fatigue/overwhelm/F006
  [ 383/1000] book_0382 FAIL  3.0s  0w  gen_z_professionals/grief/watcher/F006
  [ 384/1000] book_0384 FAIL  1.4s  0w  healthcare_rns/financial_anxiety/overwhelm/F006
  [ 385/1000] book_0383 FAIL  2.2s  0w  tech_finance_burnout/imposter_syndrome/comparison/F006
  [ 386/1000] book_0386 FAIL  2.4s  0w  gen_x_sandwich/anxiety/overwhelm/F006
  [ 387/1000] book_0388 FAIL  1.3s  0w  gen_x_sandwich/burnout/watcher/F006
  [ 388/1000] book_0385 FAIL  3.7s  10547w  gen_alpha_students/anxiety/watcher/F006
  [ 389/1000] book_0387 FAIL  3.6s  10424w  gen_alpha_students/anxiety/overwhelm/F006
  [ 390/1000] book_0389 FAIL  2.2s  0w  gen_alpha_students/somatic_healing/overwhelm/F006
  [ 391/1000] book_0390 FAIL  2.3s  0w  millennial_women_professionals/financial_anxiety/overwhelm/F006
  [ 392/1000] book_0391 FAIL  2.3s  0w  first_responders/boundaries/comparison/F006
  [ 393/1000] book_0392 FAIL  2.4s  0w  corporate_managers/somatic_healing/overwhelm/F006
  [ 394/1000] book_0393 FAIL  2.6s  0w  corporate_managers/financial_anxiety/overwhelm/F006
  [ 395/1000] book_0394 FAIL  3.0s  0w  gen_x_sandwich/imposter_syndrome/shame/F006
  [ 396/1000] book_0395 FAIL  3.6s  0w  gen_x_sandwich/compassion_fatigue/overwhelm/F006
  [ 397/1000] book_0396 FAIL  4.2s  0w  tech_finance_burnout/compassion_fatigue/overwhelm/F006
  [ 398/1000] book_0399 FAIL  2.1s  0w  working_parents/overthinking/spiral/F006
  [ 399/1000] book_0397 FAIL  4.1s  0w  healthcare_rns/depression/grief/F006
  [ 400/1000] book_0398 FAIL  3.9s  0w  corporate_managers/anxiety/shame/F006
  [ 401/1000] book_0401 FAIL  1.7s  0w  healthcare_rns/financial_stress/shame/F006
  [ 402/1000] book_0400 FAIL  2.3s  0w  entrepreneurs/financial_stress/overwhelm/F006
  [ 403/1000] book_0402 FAIL  2.2s  0w  gen_z_professionals/depression/watcher/F006
  [ 404/1000] book_0403 FAIL  1.9s  0w  working_parents/somatic_healing/overwhelm/F006
  [ 405/1000] book_0404 FAIL  2.1s  0w  entrepreneurs/financial_anxiety/overwhelm/F006
  [ 406/1000] book_0407 FAIL  1.5s  0w  healthcare_rns/burnout/overwhelm/F006
  [ 407/1000] book_0405 FAIL  2.3s  0w  gen_x_sandwich/sleep_anxiety/overwhelm/F006
  [ 408/1000] book_0406 FAIL  2.5s  0w  tech_finance_burnout/grief/watcher/F006
  [ 409/1000] book_0410 FAIL  1.6s  0w  millennial_women_professionals/social_anxiety/shame/F006
  [ 410/1000] book_0408 FAIL  2.9s  0w  millennial_women_professionals/sleep_anxiety/overwhelm/F006
  [ 411/1000] book_0409 FAIL  3.0s  0w  gen_z_professionals/financial_stress/overwhelm/F006
  [ 412/1000] book_0411 FAIL  2.9s  0w  healthcare_rns/self_worth/shame/F006
  [ 413/1000] book_0414 FAIL  1.6s  0w  healthcare_rns/sleep_anxiety/overwhelm/F006
  [ 414/1000] book_0412 FAIL  3.0s  0w  millennial_women_professionals/financial_stress/shame/F006
  [ 415/1000] book_0413 FAIL  2.9s  0w  tech_finance_burnout/anxiety/comparison/F006
  [ 416/1000] book_0415 FAIL  2.5s  0w  gen_alpha_students/somatic_healing/watcher/F006
  [ 417/1000] book_0418 FAIL  1.9s  0w  working_parents/burnout/grief/F006
  [ 418/1000] book_0417 FAIL  3.0s  0w  tech_finance_burnout/somatic_healing/overwhelm/F006
  [ 419/1000] book_0416 FAIL  3.6s  0w  tech_finance_burnout/anxiety/overwhelm/F006
  [ 420/1000] book_0419 FAIL  3.6s  0w  millennial_women_professionals/depression/overwhelm/F006
  [ 421/1000] book_0422 FAIL  1.7s  0w  millennial_women_professionals/overthinking/watcher/F006
  [ 422/1000] book_0420 FAIL  2.9s  0w  gen_z_professionals/somatic_healing/overwhelm/F006
  [ 423/1000] book_0421 FAIL  3.0s  0w  working_parents/anxiety/watcher/F006
  [ 424/1000] book_0424 FAIL  0.9s  0w  healthcare_rns/overthinking/false_alarm/F006
  [ 425/1000] book_0425 FAIL  1.0s  0w  healthcare_rns/burnout/watcher/F006
  [ 426/1000] book_0423 FAIL  1.7s  0w  gen_x_sandwich/financial_anxiety/spiral/F006
  [ 427/1000] book_0426 FAIL  1.1s  0w  gen_alpha_students/overthinking/spiral/F006
  [ 428/1000] book_0427 FAIL  1.9s  0w  corporate_managers/depression/watcher/F006
  [ 429/1000] book_0428 FAIL  1.9s  0w  tech_finance_burnout/boundaries/false_alarm/F006
  [ 430/1000] book_0429 FAIL  2.1s  0w  gen_z_professionals/boundaries/false_alarm/F006
  [ 431/1000] book_0430 FAIL  2.2s  0w  healthcare_rns/anxiety/false_alarm/F006
  [ 432/1000] book_0433 FAIL  1.4s  0w  first_responders/burnout/watcher/F006
  [ 433/1000] book_0431 FAIL  2.7s  0w  healthcare_rns/boundaries/comparison/F006
  [ 434/1000] book_0432 FAIL  2.9s  0w  working_parents/courage/spiral/F006
  [ 435/1000] book_0434 FAIL  2.6s  0w  nyc_executives/anxiety/spiral/F015
  [ 436/1000] book_0435 FAIL  3.2s  0w  tech_finance_burnout/boundaries/false_alarm/F006
  [ 437/1000] book_0437 FAIL  3.1s  0w  millennial_women_professionals/boundaries/shame/F006
  [ 438/1000] book_0436 FAIL  3.6s  0w  corporate_managers/anxiety/false_alarm/F006
  [ 439/1000] book_0438 FAIL  2.6s  0w  millennial_women_professionals/imposter_syndrome/comparison/F006
  [ 440/1000] book_0439 FAIL  1.9s  0w  gen_alpha_students/overthinking/spiral/F006
  [ 441/1000] book_0441 FAIL  2.8s  0w  gen_x_sandwich/burnout/grief/F006
  [ 442/1000] book_0440 FAIL  5.8s  0w  gen_x_sandwich/financial_anxiety/shame/F006
  [ 443/1000] book_0442 FAIL  5.9s  0w  working_parents/financial_anxiety/overwhelm/F006
  [ 444/1000] book_0443 FAIL  5.9s  0w  entrepreneurs/anxiety/spiral/F006
  [ 445/1000] book_0444 FAIL  5.0s  0w  working_parents/courage/false_alarm/F006
  [ 446/1000] book_0447 FAIL  1.6s  0w  first_responders/depression/grief/F006
  [ 447/1000] book_0445 FAIL  2.6s  0w  working_parents/courage/spiral/F006
  [ 448/1000] book_0446 FAIL  2.6s  0w  tech_finance_burnout/somatic_healing/overwhelm/F006
  [ 449/1000] book_0448 FAIL  1.4s  0w  healthcare_rns/financial_stress/spiral/F006
  [ 450/1000] book_0450 FAIL  1.0s  0w  gen_z_professionals/burnout/grief/F006
  [ 451/1000] book_0451 FAIL  1.0s  0w  tech_finance_burnout/overthinking/false_alarm/F006
  [ 452/1000] book_0449 FAIL  1.5s  0w  millennial_women_professionals/somatic_healing/watcher/F006
  [ 453/1000] book_0454 FAIL  1.0s  0w  healthcare_rns/sleep_anxiety/spiral/F006
  [ 454/1000] book_0452 FAIL  1.9s  0w  first_responders/financial_anxiety/overwhelm/F006
  [ 455/1000] book_0453 FAIL  2.8s  0w  millennial_women_professionals/sleep_anxiety/false_alarm/F006
  [ 456/1000] book_0455 FAIL  3.6s  0w  working_parents/financial_stress/shame/F006
  [ 457/1000] book_0456 FAIL  2.8s  0w  gen_alpha_students/social_anxiety/comparison/F006
  [ 458/1000] book_0458 FAIL  2.6s  0w  millennial_women_professionals/overthinking/false_alarm/F006
  [ 459/1000] book_0457 FAIL  4.4s  0w  first_responders/financial_stress/spiral/F006
  [ 460/1000] book_0460 FAIL  4.2s  0w  millennial_women_professionals/anxiety/watcher/F006
  [ 461/1000] book_0459 FAIL  4.3s  0w  gen_z_professionals/anxiety/comparison/F006
  [ 462/1000] book_0461 FAIL  3.4s  0w  corporate_managers/sleep_anxiety/overwhelm/F006
  [ 463/1000] book_0462 FAIL  2.7s  0w  healthcare_rns/financial_stress/shame/F006
  [ 464/1000] book_0463 FAIL  2.1s  0w  gen_alpha_students/financial_stress/shame/F006
  [ 465/1000] book_0464 FAIL  2.0s  0w  gen_x_sandwich/financial_stress/shame/F006
  [ 466/1000] book_0466 FAIL  2.1s  0w  healthcare_rns/anxiety/overwhelm/F006
  [ 467/1000] book_0467 FAIL  1.0s  0w  corporate_managers/burnout/watcher/F006
  [ 468/1000] book_0465 OK  3.0s  10533w  gen_alpha_students/anxiety/overwhelm/F006
  [ 469/1000] book_0468 FAIL  1.6s  0w  gen_z_professionals/financial_anxiety/spiral/F006
  [ 470/1000] book_0469 FAIL  1.7s  0w  working_parents/financial_stress/shame/F006
  [ 471/1000] book_0471 FAIL  1.3s  0w  corporate_managers/overthinking/false_alarm/F006
  [ 472/1000] book_0470 FAIL  2.0s  0w  healthcare_rns/grief/watcher/F006
  [ 473/1000] book_0472 FAIL  2.0s  0w  corporate_managers/compassion_fatigue/grief/F006
  [ 474/1000] book_0473 FAIL  1.9s  0w  tech_finance_burnout/financial_stress/shame/F006
  [ 475/1000] book_0475 FAIL  1.7s  0w  gen_x_sandwich/somatic_healing/overwhelm/F006
  [ 476/1000] book_0474 FAIL  1.8s  0w  gen_z_professionals/financial_anxiety/shame/F006
  [ 477/1000] book_0477 FAIL  1.3s  0w  healthcare_rns/somatic_healing/watcher/F006
  [ 478/1000] book_0476 FAIL  2.5s  0w  healthcare_rns/anxiety/false_alarm/F006
  [ 479/1000] book_0479 FAIL  3.7s  0w  gen_z_professionals/boundaries/shame/F006
  [ 480/1000] book_0478 FAIL  4.3s  0w  millennial_women_professionals/anxiety/spiral/F006
  [ 481/1000] book_0480 FAIL  4.8s  0w  gen_x_sandwich/financial_stress/spiral/F006
  [ 482/1000] book_0481 FAIL  6.1s  0w  corporate_managers/sleep_anxiety/false_alarm/F006
  [ 483/1000] book_0482 FAIL  8.7s  0w  gen_z_professionals/financial_anxiety/overwhelm/F006
  [ 484/1000] book_0485 FAIL  4.8s  0w  healthcare_rns/burnout/overwhelm/F006
  [ 485/1000] book_0484 FAIL  8.2s  0w  working_parents/anxiety/overwhelm/F006
  [ 486/1000] book_0483 FAIL  11.5s  10916w  gen_alpha_students/anxiety/false_alarm/F006
  [ 487/1000] book_0488 FAIL  3.5s  0w  gen_z_professionals/burnout/watcher/F006
  [ 488/1000] book_0486 FAIL  5.7s  0w  gen_x_sandwich/courage/spiral/F006
  [ 489/1000] book_0487 FAIL  6.2s  0w  tech_finance_burnout/anxiety/grief/F006
  [ 490/1000] book_0490 FAIL  1.9s  0w  healthcare_rns/overthinking/false_alarm/F006
  [ 491/1000] book_0489 FAIL  3.9s  0w  first_responders/courage/false_alarm/F006
  [ 492/1000] book_0491 FAIL  1.8s  0w  first_responders/somatic_healing/watcher/F006
  [ 493/1000] book_0492 FAIL  2.7s  0w  entrepreneurs/compassion_fatigue/grief/F006
  [ 494/1000] book_0494 FAIL  3.9s  0w  millennial_women_professionals/financial_anxiety/shame/F006
  [ 495/1000] book_0495 FAIL  3.8s  0w  working_parents/sleep_anxiety/overwhelm/F006
  [ 496/1000] book_0493 FAIL  5.9s  10546w  gen_alpha_students/anxiety/false_alarm/F006
  [ 497/1000] book_0496 FAIL  4.2s  0w  tech_finance_burnout/self_worth/shame/F006
  [ 498/1000] book_0497 FAIL  3.7s  0w  gen_z_professionals/self_worth/shame/F006
  [ 499/1000] book_0498 FAIL  3.8s  0w  gen_x_sandwich/compassion_fatigue/grief/F006
  [ 500/1000] book_0499 FAIL  3.8s  0w  millennial_women_professionals/compassion_fatigue/watcher/F006
  [ 501/1000] book_0501 FAIL  2.5s  0w  gen_z_professionals/overthinking/false_alarm/F006
  [ 502/1000] book_0500 FAIL  4.7s  0w  gen_z_professionals/anxiety/watcher/F006
  [ 503/1000] book_0502 FAIL  4.0s  0w  gen_z_professionals/depression/watcher/F006
  [ 504/1000] book_0503 FAIL  4.8s  0w  healthcare_rns/grief/watcher/F006
  [ 505/1000] book_0504 FAIL  4.5s  0w  tech_finance_burnout/compassion_fatigue/watcher/F006
  [ 506/1000] book_0505 FAIL  4.3s  0w  gen_x_sandwich/boundaries/false_alarm/F006
  [ 507/1000] book_0506 FAIL  3.8s  0w  tech_finance_burnout/imposter_syndrome/shame/F006
  [ 508/1000] book_0508 FAIL  1.9s  0w  corporate_managers/social_anxiety/shame/F006
  [ 509/1000] book_0507 FAIL  3.0s  0w  first_responders/boundaries/false_alarm/F006
  [ 510/1000] book_0509 FAIL  3.0s  0w  gen_z_professionals/somatic_healing/watcher/F006
  [ 511/1000] book_0511 FAIL  1.6s  0w  healthcare_rns/somatic_healing/watcher/F006
  [ 512/1000] book_0510 FAIL  3.0s  0w  gen_x_sandwich/boundaries/shame/F006
  [ 513/1000] book_0512 FAIL  1.4s  0w  corporate_managers/overthinking/spiral/F006
  [ 514/1000] book_0513 FAIL  2.0s  0w  first_responders/sleep_anxiety/overwhelm/F006
  [ 515/1000] book_0515 FAIL  2.6s  0w  first_responders/depression/grief/F006
  [ 516/1000] book_0514 FAIL  4.2s  0w  entrepreneurs/financial_anxiety/overwhelm/F006
  [ 517/1000] book_0517 FAIL  2.7s  0w  healthcare_rns/imposter_syndrome/comparison/F006
  [ 518/1000] book_0516 FAIL  4.1s  0w  entrepreneurs/somatic_healing/watcher/F006
  [ 519/1000] book_0519 FAIL  1.9s  0w  millennial_women_professionals/burnout/overwhelm/F006
  [ 520/1000] book_0518 FAIL  3.4s  0w  tech_finance_burnout/compassion_fatigue/grief/F006
  [ 521/1000] book_0521 FAIL  2.0s  0w  tech_finance_burnout/depression/grief/F006
  [ 522/1000] book_0520 FAIL  3.3s  0w  gen_alpha_students/financial_stress/overwhelm/F006
  [ 523/1000] book_0522 FAIL  3.5s  0w  working_parents/financial_stress/overwhelm/F006
  [ 524/1000] book_0524 FAIL  4.2s  0w  gen_z_professionals/depression/grief/F006
  [ 525/1000] book_0523 FAIL  4.6s  0w  gen_z_professionals/anxiety/watcher/F006
  [ 526/1000] book_0525 FAIL  4.5s  0w  millennial_women_professionals/anxiety/overwhelm/F006
  [ 527/1000] book_0526 FAIL  3.4s  0w  entrepreneurs/imposter_syndrome/comparison/F006
  [ 528/1000] book_0528 FAIL  1.6s  0w  gen_x_sandwich/burnout/overwhelm/F006
  [ 529/1000] book_0529 FAIL  1.5s  0w  healthcare_rns/somatic_healing/overwhelm/F006
  [ 530/1000] book_0527 FAIL  2.7s  0w  gen_alpha_students/financial_stress/overwhelm/F006
  [ 531/1000] book_0532 FAIL  1.6s  0w  healthcare_rns/financial_anxiety/overwhelm/F006
  [ 532/1000] book_0530 FAIL  2.6s  0w  gen_x_sandwich/imposter_syndrome/comparison/F006
  [ 533/1000] book_0531 FAIL  2.7s  0w  gen_z_professionals/courage/false_alarm/F006
  [ 534/1000] book_0533 FAIL  3.8s  0w  gen_x_sandwich/anxiety/grief/F006
  [ 535/1000] book_0534 FAIL  4.3s  0w  healthcare_rns/anxiety/spiral/F006
  [ 536/1000] book_0536 FAIL  4.1s  0w  gen_alpha_students/boundaries/comparison/F006
  [ 537/1000] book_0535 FAIL  4.4s  0w  healthcare_rns/anxiety/grief/F006
  [ 538/1000] book_0537 FAIL  4.2s  0w  millennial_women_professionals/courage/false_alarm/F006
  [ 539/1000] book_0540 FAIL  2.6s  0w  corporate_managers/burnout/grief/F006
  [ 540/1000] book_0539 FAIL  4.0s  0w  working_parents/imposter_syndrome/shame/F006
  [ 541/1000] book_0541 FAIL  2.6s  0w  gen_z_professionals/overthinking/watcher/F006
  [ 542/1000] book_0538 FAIL  6.1s  10549w  gen_alpha_students/anxiety/shame/F006
  [ 543/1000] book_0542 FAIL  3.2s  0w  healthcare_rns/depression/grief/F006
  [ 544/1000] book_0543 FAIL  2.8s  0w  gen_z_professionals/financial_stress/spiral/F006
  [ 545/1000] book_0544 FAIL  2.4s  0w  gen_x_sandwich/self_worth/comparison/F006
  [ 546/1000] book_0545 FAIL  1.4s  0w  corporate_managers/burnout/overwhelm/F006
  [ 547/1000] book_0546 FAIL  1.4s  0w  entrepreneurs/social_anxiety/shame/F006
  [ 548/1000] book_0550 FAIL  2.1s  0w  millennial_women_professionals/burnout/watcher/F006
  [ 549/1000] book_0547 FAIL  3.2s  0w  working_parents/imposter_syndrome/shame/F006
  [ 550/1000] book_0548 FAIL  3.6s  0w  gen_x_sandwich/grief/grief/F006
  [ 551/1000] book_0549 FAIL  3.8s  0w  working_parents/self_worth/shame/F006
  [ 552/1000] book_0553 FAIL  4.7s  0w  corporate_managers/overthinking/watcher/F006
  [ 553/1000] book_0551 FAIL  7.3s  0w  tech_finance_burnout/imposter_syndrome/shame/F006
  [ 554/1000] book_0552 FAIL  7.4s  0w  first_responders/boundaries/false_alarm/F006
  [ 555/1000] book_0554 FAIL  7.2s  0w  gen_x_sandwich/compassion_fatigue/grief/F006
  [ 556/1000] book_0555 FAIL  3.3s  0w  gen_z_professionals/burnout/grief/F006
  [ 557/1000] book_0558 FAIL  2.0s  0w  working_parents/burnout/watcher/F006
  [ 558/1000] book_0556 FAIL  3.6s  0w  healthcare_rns/compassion_fatigue/overwhelm/F006
  [ 559/1000] book_0557 FAIL  3.5s  0w  corporate_managers/sleep_anxiety/overwhelm/F006
  [ 560/1000] book_0559 FAIL  3.0s  0w  millennial_women_professionals/courage/spiral/F006
  [ 561/1000] book_0561 FAIL  2.3s  0w  gen_z_professionals/anxiety/shame/F006
  [ 562/1000] book_0560 FAIL  2.7s  0w  working_parents/financial_anxiety/overwhelm/F006
  [ 563/1000] book_0563 FAIL  1.8s  0w  tech_finance_burnout/burnout/watcher/F006
  [ 564/1000] book_0562 FAIL  2.9s  0w  gen_alpha_students/courage/spiral/F006
  [ 565/1000] book_0564 FAIL  4.5s  0w  entrepreneurs/financial_anxiety/shame/F006
  [ 566/1000] book_0565 FAIL  4.9s  0w  gen_x_sandwich/financial_anxiety/overwhelm/F006
  [ 567/1000] book_0566 FAIL  4.9s  0w  gen_alpha_students/depression/overwhelm/F006
  [ 568/1000] book_0567 FAIL  4.8s  0w  tech_finance_burnout/courage/spiral/F006
  [ 569/1000] book_0569 FAIL  1.7s  0w  tech_finance_burnout/overthinking/watcher/F006
  [ 570/1000] book_0571 FAIL  1.5s  0w  corporate_managers/overthinking/false_alarm/F006
  [ 571/1000] book_0568 FAIL  2.8s  0w  gen_x_sandwich/self_worth/shame/F006
  [ 572/1000] book_0570 FAIL  3.2s  0w  tech_finance_burnout/anxiety/watcher/F006
  [ 573/1000] book_0573 FAIL  2.2s  0w  healthcare_rns/sleep_anxiety/false_alarm/F006
  [ 574/1000] book_0572 FAIL  3.4s  0w  gen_alpha_students/self_worth/comparison/F006
  [ 575/1000] book_0574 FAIL  4.8s  0w  tech_finance_burnout/anxiety/shame/F006
  [ 576/1000] book_0575 FAIL  8.0s  0w  entrepreneurs/compassion_fatigue/watcher/F006
  [ 577/1000] book_0576 FAIL  8.0s  0w  working_parents/imposter_syndrome/shame/F006
